rptyy,evyy,StateAbbreviation,BinnedClaim1
1963,1963,VA,Civil Rights--African American
1963,1963,NJ,Civil Rights--African American
1963,1963,NJ,Civil Rights--African American
1963,1963,NJ,Civil Rights--African American
1963,1963,NJ,Civil Rights--African American
1963,1963,NJ,Civil Rights--African American
1963,1963,NJ,Civil Rights--African American
1963,1963,NJ,Civil Rights--African American
1963,1963,NJ,Civil Rights--African American
1963,1963,NJ,Civil Rights--African American
1963,1963,NJ,Civil Rights--African American
1963,1963,NJ,Civil Rights--African American
1963,1963,NJ,Civil Rights--African American
1963,1963,NJ,Civil Rights--African American
1963,1963,NJ,Civil Rights--African American
1963,1963,NJ,Civil Rights--African American
1963,1963,PA,Civil Rights--African American
1963,1963,PA,Civil Rights--African American
1963,1963,PA,Civil Rights--African American
1963,1963,PA,Miscellaneous Social Issues
1963,1963,PA,Civil Rights--African American
1963,1963,PA,Civil Rights--African American
1963,1963,PA,Anti-Ethnic Attacks/Hate or Bias Crimes
1963,1963,MO,Civil Rights--African American
1963,1963,MO,Civil Rights--African American
1963,1963,MO,Civil Rights--African American
1963,1963,WI,Civil Rights--African American
1963,1963,WI,Civil Rights--African American
1963,1963,LA,Civil Rights--African American
1963,1963,LA,Civil Rights--African American
1963,1963,LA,Civil Rights--African American
1963,1963,LA,Civil Rights--African American
1963,1963,GA,Civil Rights--African American
1963,1963,GA,Civil Rights--African American
1963,1963,CT,Civil Rights--African American
1963,1963,AR,Miscellaneous Social Issues
1963,1963,MS,Civil Rights--African American
1963,1963,MI,Civil Rights--African American
1963,1963,MI,Civil Rights--African American
1963,1963,KY,Civil Rights--African American
1963,1963,IN,Civil Rights--African American
1963,1963,IN,Anti-Ethnic Attacks/Hate or Bias Crimes
1963,1963,CA,Civil Rights--African American
1963,1963,CA,Civil Rights--African American
1963,1963,KS,Civil Rights--African American
1963,1963,TN,Civil Rights--African American
1963,1963,TX,Civil Rights--African American
1963,1963,SC,Civil Rights--African American
1963,1963,HI,Miscellaneous Social Issues
1963,1963,GA,Miscellaneous Social Issues
1963,1963,NY,Civil Rights--African American
1963,1963,VA,Civil Rights--African American
1963,1963,SC,Civil Rights--African American
1963,1963,LA,Civil Rights--African American
1963,1963,NJ,Civil Rights--African American
1963,1963,DC,Civil Rights--African American
1963,1963,NY,Civil Rights--African American
1963,1963,NY,Civil Rights--African American
1963,1963,IL,Civil Rights--African American
1963,1963,NY,Civil Rights--African American
1963,1963,TX,Civil Rights--African American
1963,1963,NJ,Civil Rights--African American
1963,1963,FL,Civil Rights--African American
1963,1963,TN,Civil Rights--African American
1963,1963,LA,Miscellaneous Social Issues
1963,1963,LA,Civil Rights--African American
1963,1963,NY,Civil Rights--African American
1963,1963,PA,Anti-Ethnic Attacks/Hate or Bias Crimes
1963,1963,TN,Civil Rights--African American
1963,1963,LA,Civil Rights--African American
1963,1963,IL,Civil Rights--African American
1963,1963,NY,Miscellaneous Social Issues
1963,1963,NC,Civil Rights--African American
1963,1963,NC,Civil Rights--African American
1963,1963,OH,Miscellaneous Social Issues
1963,1963,IL,Civil Rights--African American
1963,1963,WI,Civil Rights--African American
1963,1963,NJ,Civil Rights--African American
1963,1963,MO,Civil Rights--African American
1963,1963,IN,Miscellaneous Social Issues
1963,1963,TN,Civil Rights--African American
1963,1963,IL,Civil Rights--African American
1963,1963,IL,Civil Rights--African American
1963,1963,IL,Civil Rights--African American
1963,1963,IL,Civil Rights--African American
1963,1963,NY,Civil Rights--African American
1963,1963,NY,Civil Rights--African American
1963,1963,NJ,Civil Rights--African American
1963,1963,NY,Civil Rights--African American
1963,1963,AL,Civil Rights--African American
1963,1963,AL,Anti-Ethnic Attacks/Hate or Bias Crimes
1963,1963,AL,Civil Rights--African American
1963,1963,AL,Civil Rights--African American
1963,1963,NY,Civil Rights--African American
1963,1963,PA,Civil Rights--African American
1963,1963,NC,Civil Rights--African American
1963,1963,NC,Civil Rights--African American
1963,1963,AL,Civil Rights--African American
1963,1963,AL,Civil Rights--African American
1963,1963,MD,Civil Rights--African American
1963,1963,MA,Civil Rights--African American
1963,1963,MA,Civil Rights--African American
1963,1963,NJ,Civil Rights--African American
1963,1963,NY,Civil Rights--African American
1963,1963,NJ,Civil Rights--African American
1963,1963,LA,Miscellaneous Social Issues
1963,1963,AL,Civil Rights--African American
1963,1963,AL,Miscellaneous Social Issues
1963,1963,VA,Civil Rights--African American
1963,1963,NY,Peace Movement
1963,1963,NE,Civil Rights--African American
1963,1963,NC,Civil Rights--African American
1963,1963,NJ,Civil Rights--African American
1963,1963,NJ,Civil Rights--African American
1963,1963,IL,Civil Rights--African American
1963,1963,IL,Civil Rights--African American
1963,1963,TN,Civil Rights--African American
1963,1963,NC,Miscellaneous Social Issues
1963,1963,LA,Miscellaneous Social Issues
1963,1963,MA,Civil Rights--African American
1963,1963,NY,Civil Rights--African American
1963,1963,NY,Civil Rights--African American
1963,1963,NY,Civil Rights--African American
1963,1963,AL,Civil Rights--African American
1963,1963,NY,Civil Rights--African American
1963,1963,AL,Civil Rights--African American
1963,1963,AL,Anti-Ethnic Attacks/Hate or Bias Crimes
1963,1963,NY,Civil Rights--African American
1963,1963,NY,Civil Rights--African American
1963,1963,NY,Miscellaneous Social Issues
1963,1963,NC,Civil Rights--African American
1963,1963,IL,Civil Rights--African American
1963,1963,IN,Anti-Ethnic Attacks/Hate or Bias Crimes
1963,1963,AL,Anti-Ethnic Attacks/Hate or Bias Crimes
1963,1963,AL,Civil Rights--African American
1963,1963,AL,Civil Rights--African American
1963,1963,AL,Civil Rights--African American
1963,1963,AL,Civil Rights--African American
1963,1963,AL,Civil Rights--African American
1963,1963,AL,Civil Rights--African American
1963,1963,IL,Civil Rights--African American
1963,1963,AL,Anti-Ethnic Attacks/Hate or Bias Crimes
1963,1963,NY,Civil Rights--African American
1963,1963,DC,International Human and Civil Rights/Democratization
1963,1963,NJ,Civil Rights--African American
1963,1963,NY,Civil Rights--African American
1963,1963,CA,Civil Rights--African American
1963,1963,TN,Civil Rights--African American
1963,1963,AL,Anti-Ethnic Attacks/Hate or Bias Crimes
1963,1963,FL,Civil Rights--African American
1963,1963,MD,Civil Rights--African American
1963,1963,IN,Civil Rights--African American
1963,1963,NY,Civil Rights_ Pan Latino
1963,1963,AL,Anti-Ethnic Attacks/Hate or Bias Crimes
1963,1963,AL,Anti-Ethnic Attacks/Hate or Bias Crimes
1963,1963,AL,Civil Rights--African American
1963,1963,AL,Civil Rights--African American
1963,1963,AL,Miscellaneous Social Issues
1963,1963,AL,Civil Rights--African American
1963,1963,AL,Anti-Ethnic Attacks/Hate or Bias Crimes
1963,1963,NY,Civil Rights--African American
1963,1963,AL,Anti-Ethnic Attacks/Hate or Bias Crimes
1963,1963,AL,Civil Rights--African American
1963,1963,FL,Anti-Ethnic Attacks/Hate or Bias Crimes
1963,1963,AL,Civil Rights--African American
1963,1963,FL,Civil Rights--African American
1963,1963,NY,Civil Rights--African American
1963,1963,IL,Civil Rights--African American
1963,1963,MI,Anti-Ethnic Attacks/Hate or Bias Crimes
1963,1963,NJ,Civil Rights--African American
1963,1963,CA,Anti-Ethnic Attacks/Hate or Bias Crimes
1963,1963,NJ,Civil Rights--African American
1963,1963,NJ,Civil Rights--African American
1963,1963,FL,Civil Rights--African American
1963,1963,FL,Anti-Ethnic Attacks/Hate or Bias Crimes
1963,1963,NY,International Human and Civil Rights/Democratization
1963,1963,NY,Anti-Ethnic Attacks/Hate or Bias Crimes
1963,1963,NY,Anti-Ethnic Attacks/Hate or Bias Crimes
1963,1963,NY,Civil Rights--African American
1963,1963,DC,Civil Rights--African American
1963,1963,NY,Miscellaneous Social Issues
1963,1963,NY,Anti-Ethnic Attacks/Hate or Bias Crimes
1963,1963,NY,Civil Rights_ Pan Latino
1963,1963,NY,Civil Rights_ Pan Latino
1963,1963,LA,Anti-Ethnic Attacks/Hate or Bias Crimes
1963,1963,FL,Anti-Ethnic Attacks/Hate or Bias Crimes
1963,1963,SC,Anti-Ethnic Attacks/Hate or Bias Crimes
1963,1963,AR,Anti-Ethnic Attacks/Hate or Bias Crimes
1963,1963,NY,Anti-Ethnic Attacks/Hate or Bias Crimes
1963,1963,NY,Anti-Ethnic Attacks/Hate or Bias Crimes
1963,1963,NY,Anti-Ethnic Attacks/Hate or Bias Crimes
1963,1963,NY,Anti-Ethnic Attacks/Hate or Bias Crimes
1963,1963,NY,Anti-Ethnic Attacks/Hate or Bias Crimes
1963,1963,NJ,Anti-Ethnic Attacks/Hate or Bias Crimes
1963,1963,IA,Anti-Ethnic Attacks/Hate or Bias Crimes
1963,1963,DC,Anti-Ethnic Attacks/Hate or Bias Crimes
1963,1963,PA,Anti-Ethnic Attacks/Hate or Bias Crimes
1963,1963,NY,Miscellaneous Social Issues
1963,1963,LA,Civil Rights--African American
1963,1963,LA,Anti-Ethnic Attacks/Hate or Bias Crimes
1963,1963,NJ,Civil Rights--African American
1963,1963,LA,Civil Rights--African American
1963,1963,NC,Civil Rights--African American
1963,1963,AL,Civil Rights--African American
1963,1963,AL,Civil Rights--African American
1963,1963,NY,Civil Rights--African American
1963,1963,AL,Miscellaneous Social Issues
1963,1963,SC,Civil Rights--African American
1963,1963,SC,Civil Rights--African American
1963,1963,NY,Civil Rights--African American
1963,1963,NY,Civil Rights--African American
1963,1963,NY,Civil Rights--African American
1963,1963,NY,Civil Rights--African American
1963,1963,NY,Civil Rights--African American
1963,1963,NY,Civil Rights--African American
1963,1963,NY,Civil Rights--African American
1963,1963,NY,Civil Rights--African American
1963,1963,NJ,Civil Rights--African American
1963,1963,NY,Civil Rights--African American
1963,1963,SC,Civil Rights--African American
1963,1963,SC,Civil Rights--African American
1963,1963,SC,Civil Rights--African American
1963,1963,LA,Civil Rights--African American
1963,1963,AL,Civil Rights--African American
1963,1963,NY,Miscellaneous Social Issues
1963,1963,SC,Civil Rights--African American
1963,1963,SC,Civil Rights--African American
1963,1963,DC,Miscellaneous Social Issues
1963,1963,FL,Civil Rights--African American
1963,1963,NY,International Human and Civil Rights/Democratization
1963,1963,MI,Civil Rights--African American
1963,1963,MI,Civil Rights--African American
1963,1963,LA,Civil Rights--African American
1963,1963,NY,Miscellaneous Social Issues
1963,1963,PA,Anti-Ethnic Attacks/Hate or Bias Crimes
1963,1963,PA,Anti-Ethnic Attacks/Hate or Bias Crimes
1963,1963,PA,Anti-Ethnic Attacks/Hate or Bias Crimes
1963,1963,NY,Miscellaneous Social Issues
1963,1963,NY,Civil Rights--African American
1963,1963,NY,Anti-Ethnic Attacks/Hate or Bias Crimes
1963,1963,MS,Civil Rights--African American
1963,1963,AL,Civil Rights--African American
1963,1963,SC,Civil Rights--African American
1963,1963,NY,Civil Rights--African American
1963,1963,SC,Civil Rights--African American
1963,1963,GA,Miscellaneous Social Issues
1963,1963,LA,Civil Rights--African American
1963,1963,LA,Civil Rights--African American
1963,1963,NY,International Human and Civil Rights/Democratization
1963,1963,PA,Civil Rights -- Undifferentiated Minority Groups
1963,1963,IL,Civil Rights--African American
1963,1963,NY,Civil Rights--African American
1963,1963,NY,Miscellaneous Social Issues
1963,1963,MS,Miscellaneous Social Issues
1963,1963,LA,Civil Rights--African American
1963,1963,NY,Civil Rights--African American
1963,1963,MA,Peace Movement
1963,1963,CA,International Human and Civil Rights/Democratization
1963,1963,NY,Civil Rights--African American
1963,1963,MD,Civil Rights--African American
1963,1963,NJ,Peace Movement
1963,1963,NY,Civil Rights--African American
1963,1963,DC,Peace Movement
1963,1963,NY,Miscellaneous Social Issues
1963,1963,NY,Civil Rights_ Pan Latino
1963,1963,NY,Civil Rights--African American
1963,1963,NJ,Civil Rights--African American
1963,1963,NY,Civil Rights--African American
1963,1963,NY,Miscellaneous Social Issues
1963,1963,IL,Civil Rights--African American
1963,1963,SC,Civil Rights--African American
1963,1963,TX,Anti-–Transnational Union” Movements
1963,1963,TX,Peace Movement
1963,1963,MO,Civil Rights--African American
1963,1963,NY,Miscellaneous Social Issues
1963,1963,NY,Miscellaneous Social Issues
1963,1963,LA,Civil Rights--African American
1963,1963,NJ,Civil Rights--African American
1963,1963,NJ,Civil Rights--African American
1963,1963,OH,Civil Rights--African American
1963,1963,NY,Other
1963,1963,NY,Miscellaneous Social Issues
1963,1963,PA,Civil Rights--African American
1963,1963,MO,Civil Rights--African American
1963,1963,FL,Anti-Ethnic Attacks/Hate or Bias Crimes
1963,1963,NY,Miscellaneous Social Issues
1963,1963,NY,Civil Rights--African American
1963,1963,DC,Miscellaneous Social Issues
1963,1963,CA,Peace Movement
1963,1963,DC,Civil Rights--African American
1963,1963,NJ,Civil Rights--African American
1963,1963,NY,Civil Rights--African American
1963,1963,NJ,Civil Rights--African American
1963,1963,LA,Civil Rights--African American
1963,1963,LA,Civil Rights--African American
1963,1963,NC,Civil Rights--African American
1963,1962,IN,Civil Rights--African American
1963,1963,NY,Miscellaneous Social Issues
1963,1963,NY,Miscellaneous Social Issues
1963,1963,NY,Miscellaneous Social Issues
1963,1961,NY,Peace Movement
1963,1963,NY,Peace Movement
1963,1963,NY,Feminist or Womenês Movement
1963,1963,CT,Miscellaneous Social Issues
1963,1963,NY,Anti-Ethnic Attacks/Hate or Bias Crimes
1963,1963,NY,Anti-Ethnic Attacks/Hate or Bias Crimes
1963,1963,OH,Civil Rights--African American
1963,1963,NY,Miscellaneous Social Issues
1963,1963,NY,Miscellaneous Social Issues
1963,1963,NY,Civil Rights--African American
1963,1963,NY,International Human and Civil Rights/Democratization
1963,1963,NY,Miscellaneous Social Issues
1963,1963,LA,Civil Rights--African American
1963,1963,DC,Miscellaneous Social Issues
1963,1963,NY,Civil Rights--African American
1963,1963,NY,Miscellaneous Social Issues
1963,1963,NY,Civil Rights--African American
1963,1963,CT,Miscellaneous Social Issues
1963,1963,RI,Civil Rights--African American
1963,1963,NY,Civil Rights--African American
1963,1963,CT,Civil Rights--African American
1963,1963,NY,Other
